date,division,admissions_observed,source
2023-05-26,Dhaka,4,kaggle_shampabanik12
2023-05-26,Khulna,0,kaggle_shampabanik12
2023-05-26,Mymensingh,0,kaggle_shampabanik12
2023-05-26,Rajshahi,0,kaggle_shampabanik12
2023-05-26,Rangpur,0,kaggle_shampabanik12
2023-05-26,Sylhet,0,kaggle_shampabanik12
2023-05-27,Barishal,1,kaggle_shampabanik12
2023-05-27,Chattogram,6,kaggle_shampabanik12
2023-05-27,Dhaka,73,kaggle_shampabanik12
2023-05-27,Khulna,0,kaggle_shampabanik12
2023-05-27,Mymensingh,0,kaggle_shampabanik12
2023-05-27,Rajshahi,0,kaggle_shampabanik12
2023-05-27,Rangpur,0,kaggle_shampabanik12
2023-05-27,Sylhet,0,kaggle_shampabanik12
2023-05-28,Barishal,1,kaggle_shampabanik12
2023-05-28,Chattogram,4,kaggle_shampabanik12
2023-05-28,Dhaka,61,kaggle_shampabanik12
2023-05-28,Khulna,1,kaggle_shampabanik12
2023-05-28,Mymensingh,0,kaggle_shampabanik12
2023-05-28,Rajshahi,0,kaggle_shampabanik12
2023-05-28,Rangpur,0,kaggle_shampabanik12
2023-05-28,Sylhet,0,kaggle_shampabanik12
2023-05-29,Barishal,0,kaggle_shampabanik12
2023-05-29,Chattogram,7,kaggle_shampabanik12
2023-05-29,Dhaka,63,kaggle_shampabanik12
2023-05-29,Khulna,0,kaggle_shampabanik12
2023-05-29,Mymensingh,0,kaggle_shampabanik12
2023-05-29,Rajshahi,1,kaggle_shampabanik12
2023-05-29,Rangpur,0,kaggle_shampabanik12
2023-05-29,Sylhet,1,kaggle_shampabanik12
2023-05-30,Barishal,6,kaggle_shampabanik12
2023-05-30,Chattogram,10,kaggle_shampabanik12
2023-05-30,Dhaka,67,kaggle_shampabanik12
2023-05-30,Khulna,0,kaggle_shampabanik12
2023-05-30,Mymensingh,1,kaggle_shampabanik12
2023-05-30,Rajshahi,0,kaggle_shampabanik12
2023-05-30,Rangpur,0,kaggle_shampabanik12
2023-05-30,Sylhet,0,kaggle_shampabanik12
2023-05-31,Barishal,3,kaggle_shampabanik12
2023-05-31,Chattogram,9,kaggle_shampabanik12
2023-05-31,Dhaka,83,kaggle_shampabanik12
2023-05-31,Khulna,0,kaggle_shampabanik12
2023-05-31,Mymensingh,0,kaggle_shampabanik12
2023-05-31,Rajshahi,0,kaggle_shampabanik12
2023-05-31,Rangpur,0,kaggle_shampabanik12
2023-05-31,Sylhet,0,kaggle_shampabanik12
2023-06-01,Barishal,2,kaggle_shampabanik12
2023-06-01,Chattogram,8,kaggle_shampabanik12
2023-06-01,Dhaka,101,kaggle_shampabanik12
2023-06-01,Khulna,1,kaggle_shampabanik12
2023-06-01,Mymensingh,0,kaggle_shampabanik12
2023-06-01,Rajshahi,0,kaggle_shampabanik12
2023-06-01,Rangpur,0,kaggle_shampabanik12
2023-06-01,Sylhet,0,kaggle_shampabanik12
2023-06-02,Barishal,1,kaggle_shampabanik12
2023-06-02,Chattogram,0,kaggle_shampabanik12
2023-06-02,Dhaka,2,kaggle_shampabanik12
2023-06-02,Khulna,0,kaggle_shampabanik12
2023-06-02,Mymensingh,1,kaggle_shampabanik12
2023-06-02,Rajshahi,0,kaggle_shampabanik12
2023-06-02,Rangpur,0,kaggle_shampabanik12
2023-06-02,Sylhet,0,kaggle_shampabanik12
2023-06-03,Barishal,5,kaggle_shampabanik12
2023-06-03,Chattogram,8,kaggle_shampabanik12
2023-06-03,Dhaka,128,kaggle_shampabanik12
2023-06-03,Khulna,0,kaggle_shampabanik12
2023-06-03,Mymensingh,0,kaggle_shampabanik12
2023-06-03,Rajshahi,0,kaggle_shampabanik12
2023-06-03,Rangpur,0,kaggle_shampabanik12
2023-06-03,Sylhet,0,kaggle_shampabanik12
2023-06-04,Barishal,3,kaggle_shampabanik12
2023-06-04,Chattogram,3,kaggle_shampabanik12
2023-06-04,Dhaka,87,kaggle_shampabanik12
2023-06-04,Khulna,3,kaggle_shampabanik12
2023-06-04,Mymensingh,1,kaggle_shampabanik12
2023-06-04,Rajshahi,0,kaggle_shampabanik12
2023-06-04,Rangpur,0,kaggle_shampabanik12
2023-06-04,Sylhet,0,kaggle_shampabanik12
2023-06-05,Barishal,2,kaggle_shampabanik12
2023-06-05,Chattogram,7,kaggle_shampabanik12
2023-06-05,Dhaka,87,kaggle_shampabanik12
2023-06-05,Khulna,3,kaggle_shampabanik12
2023-06-05,Mymensingh,1,kaggle_shampabanik12
2023-06-05,Rajshahi,1,kaggle_shampabanik12
2023-06-05,Rangpur,0,kaggle_shampabanik12
2023-06-05,Sylhet,0,kaggle_shampabanik12
2023-06-06,Barishal,4,kaggle_shampabanik12
2023-06-06,Chattogram,3,kaggle_shampabanik12
2023-06-06,Dhaka,89,kaggle_shampabanik12
2023-06-06,Khulna,0,kaggle_shampabanik12
2023-06-06,Mymensingh,0,kaggle_shampabanik12
2023-06-06,Rajshahi,0,kaggle_shampabanik12
2023-06-06,Rangpur,0,kaggle_shampabanik12
2023-06-06,Sylhet,0,kaggle_shampabanik12
2023-06-07,Barishal,5,kaggle_shampabanik12
2023-06-07,Chattogram,12,kaggle_shampabanik12
2023-06-07,Dhaka,128,kaggle_shampabanik12
2023-06-07,Khulna,2,kaggle_shampabanik12
2023-06-07,Mymensingh,0,kaggle_shampabanik12
2023-06-07,Rajshahi,0,kaggle_shampabanik12
2023-06-07,Rangpur,0,kaggle_shampabanik12
2023-06-07,Sylhet,0,kaggle_shampabanik12
2023-06-08,Barishal,4,kaggle_shampabanik12
2023-06-08,Chattogram,6,kaggle_shampabanik12
2023-06-08,Dhaka,123,kaggle_shampabanik12
2023-06-08,Khulna,1,kaggle_shampabanik12
2023-06-08,Mymensingh,0,kaggle_shampabanik12
2023-06-08,Rajshahi,0,kaggle_shampabanik12
2023-06-08,Rangpur,0,kaggle_shampabanik12
2023-06-08,Sylhet,0,kaggle_shampabanik12
2023-06-09,Barishal,0,kaggle_shampabanik12
2023-06-09,Chattogram,0,kaggle_shampabanik12
2023-06-09,Dhaka,9,kaggle_shampabanik12
2023-06-09,Khulna,1,kaggle_shampabanik12
2023-06-09,Mymensingh,1,kaggle_shampabanik12
2023-06-09,Rajshahi,0,kaggle_shampabanik12
2023-06-09,Rangpur,0,kaggle_shampabanik12
2023-06-09,Sylhet,0,kaggle_shampabanik12
2023-06-10,Barishal,1,kaggle_shampabanik12
2023-06-10,Chattogram,2,kaggle_shampabanik12
2023-06-10,Dhaka,150,kaggle_shampabanik12
2023-06-10,Khulna,1,kaggle_shampabanik12
2023-06-10,Mymensingh,0,kaggle_shampabanik12
2023-06-10,Rajshahi,0,kaggle_shampabanik12
2023-06-10,Rangpur,0,kaggle_shampabanik12
2023-06-10,Sylhet,0,kaggle_shampabanik12
2023-06-11,Barishal,12,kaggle_shampabanik12
2023-06-11,Chattogram,19,kaggle_shampabanik12
2023-06-11,Dhaka,150,kaggle_shampabanik12
2023-06-11,Khulna,1,kaggle_shampabanik12
2023-06-11,Mymensingh,2,kaggle_shampabanik12
2023-06-11,Rajshahi,2,kaggle_shampabanik12
2023-06-11,Rangpur,3,kaggle_shampabanik12
2023-06-11,Sylhet,0,kaggle_shampabanik12
2023-06-12,Barishal,4,kaggle_shampabanik12
2023-06-12,Chattogram,10,kaggle_shampabanik12
2023-06-12,Dhaka,152,kaggle_shampabanik12
2023-06-12,Khulna,0,kaggle_shampabanik12
2023-06-12,Mymensingh,1,kaggle_shampabanik12
2023-06-12,Rajshahi,1,kaggle_shampabanik12
2023-06-12,Rangpur,2,kaggle_shampabanik12
2023-06-12,Sylhet,0,kaggle_shampabanik12
2023-06-13,Barishal,13,kaggle_shampabanik12
2023-06-13,Chattogram,14,kaggle_shampabanik12
2023-06-13,Dhaka,176,kaggle_shampabanik12
2023-06-13,Khulna,5,kaggle_shampabanik12
2023-06-13,Mymensingh,2,kaggle_shampabanik12
2023-06-13,Rajshahi,1,kaggle_shampabanik12
2023-06-13,Rangpur,0,kaggle_shampabanik12
2023-06-13,Sylhet,0,kaggle_shampabanik12
2023-06-14,Barishal,8,kaggle_shampabanik12
2023-06-14,Chattogram,7,kaggle_shampabanik12
2023-06-14,Dhaka,184,kaggle_shampabanik12
2023-06-14,Khulna,0,kaggle_shampabanik12
2023-06-14,Mymensingh,1,kaggle_shampabanik12
2023-06-14,Rajshahi,1,kaggle_shampabanik12
2023-06-14,Rangpur,0,kaggle_shampabanik12
2023-06-14,Sylhet,0,kaggle_shampabanik12
2023-06-15,Barishal,14,kaggle_shampabanik12
2023-06-15,Chattogram,23,kaggle_shampabanik12
2023-06-15,Dhaka,141,kaggle_shampabanik12
2023-06-15,Khulna,1,kaggle_shampabanik12
2023-06-15,Mymensingh,3,kaggle_shampabanik12
2023-06-15,Rajshahi,1,kaggle_shampabanik12
2023-06-15,Rangpur,0,kaggle_shampabanik12
2023-06-15,Sylhet,0,kaggle_shampabanik12
2023-06-16,Barishal,0,kaggle_shampabanik12
2023-06-16,Chattogram,2,kaggle_shampabanik12
2023-06-16,Dhaka,31,kaggle_shampabanik12
2023-06-16,Khulna,0,kaggle_shampabanik12
2023-06-16,Mymensingh,5,kaggle_shampabanik12
2023-06-16,Rajshahi,1,kaggle_shampabanik12
2023-06-16,Rangpur,0,kaggle_shampabanik12
2023-06-16,Sylhet,0,kaggle_shampabanik12
2023-06-17,Barishal,24,kaggle_shampabanik12
2023-06-17,Chattogram,31,kaggle_shampabanik12
2023-06-17,Dhaka,413,kaggle_shampabanik12
2023-06-17,Khulna,6,kaggle_shampabanik12
2023-06-17,Mymensingh,3,kaggle_shampabanik12
2023-06-17,Rajshahi,0,kaggle_shampabanik12
2023-06-17,Rangpur,0,kaggle_shampabanik12
2023-06-17,Sylhet,0,kaggle_shampabanik12
2023-06-18,Barishal,14,kaggle_shampabanik12
2023-06-18,Chattogram,20,kaggle_shampabanik12
2023-06-18,Dhaka,257,kaggle_shampabanik12
2023-06-18,Khulna,3,kaggle_shampabanik12
2023-06-18,Mymensingh,9,kaggle_shampabanik12
2023-06-18,Rajshahi,0,kaggle_shampabanik12
2023-06-18,Rangpur,0,kaggle_shampabanik12
2023-06-18,Sylhet,0,kaggle_shampabanik12
2023-06-19,Barishal,11,kaggle_shampabanik12
2023-06-19,Chattogram,19,kaggle_shampabanik12
2023-06-19,Dhaka,172,kaggle_shampabanik12
2023-06-19,Khulna,10,kaggle_shampabanik12
2023-06-19,Mymensingh,7,kaggle_shampabanik12
2023-06-19,Rajshahi,0,kaggle_shampabanik12
2023-06-19,Rangpur,2,kaggle_shampabanik12
2023-06-19,Sylhet,1,kaggle_shampabanik12
2023-06-20,Barishal,21,kaggle_shampabanik12
2023-06-20,Chattogram,28,kaggle_shampabanik12
2023-06-20,Dhaka,279,kaggle_shampabanik12
2023-06-20,Khulna,0,kaggle_shampabanik12
2023-06-20,Mymensingh,3,kaggle_shampabanik12
2023-06-20,Rajshahi,1,kaggle_shampabanik12
2023-06-20,Rangpur,0,kaggle_shampabanik12
2023-06-20,Sylhet,2,kaggle_shampabanik12
2023-06-21,Barishal,20,kaggle_shampabanik12
2023-06-21,Chattogram,21,kaggle_shampabanik12
2023-06-21,Dhaka,295,kaggle_shampabanik12
2023-06-21,Khulna,0,kaggle_shampabanik12
2023-06-21,Mymensingh,0,kaggle_shampabanik12
2023-06-21,Rajshahi,2,kaggle_shampabanik12
2023-06-21,Rangpur,9,kaggle_shampabanik12
2023-06-21,Sylhet,2,kaggle_shampabanik12
2023-06-22,Barishal,13,kaggle_shampabanik12
2023-06-22,Chattogram,56,kaggle_shampabanik12
2023-06-22,Dhaka,286,kaggle_shampabanik12
2023-06-22,Khulna,3,kaggle_shampabanik12
2023-06-22,Mymensingh,3,kaggle_shampabanik12
2023-06-22,Rajshahi,0,kaggle_shampabanik12
2023-06-22,Rangpur,3,kaggle_shampabanik12
2023-06-22,Sylhet,5,kaggle_shampabanik12
2023-06-23,Barishal,0,kaggle_shampabanik12
2023-06-23,Chattogram,0,kaggle_shampabanik12
2023-06-23,Dhaka,42,kaggle_shampabanik12
2023-06-23,Khulna,2,kaggle_shampabanik12
2023-06-23,Mymensingh,0,kaggle_shampabanik12
2023-06-23,Rajshahi,1,kaggle_shampabanik12
2023-06-23,Rangpur,0,kaggle_shampabanik12
2023-06-23,Sylhet,1,kaggle_shampabanik12
2023-06-24,Barishal,26,kaggle_shampabanik12
2023-06-24,Chattogram,19,kaggle_shampabanik12
2023-06-24,Dhaka,432,kaggle_shampabanik12
2023-06-24,Khulna,5,kaggle_shampabanik12
2023-06-24,Mymensingh,7,kaggle_shampabanik12
2023-06-24,Rajshahi,0,kaggle_shampabanik12
2023-06-24,Rangpur,0,kaggle_shampabanik12
2023-06-24,Sylhet,11,kaggle_shampabanik12
2023-06-25,Barishal,18,kaggle_shampabanik12
2023-06-25,Chattogram,46,kaggle_shampabanik12
2023-06-25,Dhaka,305,kaggle_shampabanik12
2023-06-25,Khulna,16,kaggle_shampabanik12
2023-06-25,Mymensingh,9,kaggle_shampabanik12
2023-06-25,Rajshahi,6,kaggle_shampabanik12
2023-06-25,Rangpur,5,kaggle_shampabanik12
2023-06-25,Sylhet,3,kaggle_shampabanik12
2023-06-26,Barishal,28,kaggle_shampabanik12
2023-06-26,Chattogram,50,kaggle_shampabanik12
2023-06-26,Dhaka,249,kaggle_shampabanik12
2023-06-26,Khulna,14,kaggle_shampabanik12
2023-06-26,Mymensingh,12,kaggle_shampabanik12
2023-06-26,Rajshahi,7,kaggle_shampabanik12
2023-06-26,Rangpur,8,kaggle_shampabanik12
2023-06-26,Sylhet,3,kaggle_shampabanik12
2023-06-27,Barishal,2,kaggle_shampabanik12
2023-06-27,Chattogram,15,kaggle_shampabanik12
2023-06-27,Dhaka,112,kaggle_shampabanik12
2023-06-27,Khulna,2,kaggle_shampabanik12
2023-06-27,Mymensingh,0,kaggle_shampabanik12
2023-06-27,Rajshahi,0,kaggle_shampabanik12
2023-06-27,Rangpur,8,kaggle_shampabanik12
2023-06-27,Sylhet,6,kaggle_shampabanik12
2023-06-28,Barishal,12,kaggle_shampabanik12
2023-06-28,Chattogram,16,kaggle_shampabanik12
2023-06-28,Dhaka,64,kaggle_shampabanik12
2023-06-28,Khulna,11,kaggle_shampabanik12
2023-06-28,Mymensingh,2,kaggle_shampabanik12
2023-06-28,Rajshahi,1,kaggle_shampabanik12
2023-06-28,Rangpur,2,kaggle_shampabanik12
2023-06-28,Sylhet,0,kaggle_shampabanik12
2023-06-29,Barishal,2,kaggle_shampabanik12
2023-06-29,Chattogram,9,kaggle_shampabanik12
2023-06-29,Dhaka,24,kaggle_shampabanik12
2023-06-29,Khulna,5,kaggle_shampabanik12
2023-06-29,Mymensingh,1,kaggle_shampabanik12
2023-06-29,Rajshahi,2,kaggle_shampabanik12
2023-06-29,Rangpur,0,kaggle_shampabanik12
2023-06-29,Sylhet,1,kaggle_shampabanik12
2023-06-30,Barishal,3,kaggle_shampabanik12
2023-06-30,Chattogram,16,kaggle_shampabanik12
2023-06-30,Dhaka,41,kaggle_shampabanik12
2023-06-30,Khulna,11,kaggle_shampabanik12
2023-06-30,Mymensingh,1,kaggle_shampabanik12
2023-06-30,Rajshahi,0,kaggle_shampabanik12
2023-06-30,Rangpur,0,kaggle_shampabanik12
2023-06-30,Sylhet,0,kaggle_shampabanik12
2023-07-01,Barishal,42,kaggle_shampabanik12
2023-07-01,Chattogram,20,kaggle_shampabanik12
2023-07-01,Dhaka,183,kaggle_shampabanik12
2023-07-01,Khulna,13,kaggle_shampabanik12
2023-07-01,Mymensingh,12,kaggle_shampabanik12
2023-07-01,Rajshahi,0,kaggle_shampabanik12
2023-07-01,Rangpur,0,kaggle_shampabanik12
2023-07-01,Sylhet,0,kaggle_shampabanik12
2023-07-02,Barishal,89,kaggle_shampabanik12
2023-07-02,Chattogram,127,kaggle_shampabanik12
2023-07-02,Dhaka,260,kaggle_shampabanik12
2023-07-02,Khulna,13,kaggle_shampabanik12
2023-07-02,Mymensingh,11,kaggle_shampabanik12
2023-07-02,Rajshahi,4,kaggle_shampabanik12
2023-07-02,Rangpur,2,kaggle_shampabanik12
2023-07-02,Sylhet,3,kaggle_shampabanik12
2023-07-03,Barishal,50,kaggle_shampabanik12
2023-07-03,Chattogram,101,kaggle_shampabanik12
2023-07-03,Dhaka,238,kaggle_shampabanik12
2023-07-03,Khulna,19,kaggle_shampabanik12
2023-07-03,Mymensingh,10,kaggle_shampabanik12
2023-07-03,Rajshahi,1,kaggle_shampabanik12
2023-07-03,Rangpur,10,kaggle_shampabanik12
2023-07-03,Sylhet,7,kaggle_shampabanik12
2023-07-04,Barishal,62,kaggle_shampabanik12
2023-07-04,Chattogram,91,kaggle_shampabanik12
2023-07-04,Dhaka,192,kaggle_shampabanik12
2023-07-04,Khulna,20,kaggle_shampabanik12
2023-07-04,Mymensingh,6,kaggle_shampabanik12
2023-07-04,Rajshahi,6,kaggle_shampabanik12
2023-07-04,Rangpur,1,kaggle_shampabanik12
2023-07-04,Sylhet,1,kaggle_shampabanik12
2023-07-05,Barishal,46,kaggle_shampabanik12
2023-07-05,Chattogram,84,kaggle_shampabanik12
2023-07-05,Dhaka,412,kaggle_shampabanik12
2023-07-05,Khulna,10,kaggle_shampabanik12
2023-07-05,Mymensingh,13,kaggle_shampabanik12
2023-07-05,Rajshahi,6,kaggle_shampabanik12
2023-07-05,Rangpur,11,kaggle_shampabanik12
2023-07-05,Sylhet,2,kaggle_shampabanik12
2023-07-06,Barishal,70,kaggle_shampabanik12
2023-07-06,Chattogram,92,kaggle_shampabanik12
2023-07-06,Dhaka,458,kaggle_shampabanik12
2023-07-06,Khulna,23,kaggle_shampabanik12
2023-07-06,Mymensingh,7,kaggle_shampabanik12
2023-07-06,Rajshahi,6,kaggle_shampabanik12
2023-07-06,Rangpur,4,kaggle_shampabanik12
2023-07-06,Sylhet,1,kaggle_shampabanik12
2023-07-07,Barishal,6,kaggle_shampabanik12
2023-07-07,Chattogram,35,kaggle_shampabanik12
2023-07-07,Dhaka,104,kaggle_shampabanik12
2023-07-07,Khulna,17,kaggle_shampabanik12
2023-07-07,Mymensingh,9,kaggle_shampabanik12
2023-07-07,Rajshahi,4,kaggle_shampabanik12
2023-07-07,Rangpur,3,kaggle_shampabanik12
2023-07-07,Sylhet,4,kaggle_shampabanik12
2023-07-08,Barishal,110,kaggle_shampabanik12
2023-07-08,Chattogram,41,kaggle_shampabanik12
2023-07-08,Dhaka,639,kaggle_shampabanik12
2023-07-08,Khulna,17,kaggle_shampabanik12
2023-07-08,Mymensingh,7,kaggle_shampabanik12
2023-07-08,Rajshahi,3,kaggle_shampabanik12
2023-07-08,Rangpur,1,kaggle_shampabanik12
2023-07-08,Sylhet,2,kaggle_shampabanik12
2023-07-09,Barishal,98,kaggle_shampabanik12
2023-07-09,Chattogram,117,kaggle_shampabanik12
2023-07-09,Dhaka,548,kaggle_shampabanik12
2023-07-09,Khulna,33,kaggle_shampabanik12
2023-07-09,Mymensingh,11,kaggle_shampabanik12
2023-07-09,Rajshahi,9,kaggle_shampabanik12
2023-07-09,Rangpur,10,kaggle_shampabanik12
2023-07-09,Sylhet,10,kaggle_shampabanik12
2023-07-10,Barishal,56,kaggle_shampabanik12
2023-07-10,Chattogram,147,kaggle_shampabanik12
2023-07-10,Dhaka,626,kaggle_shampabanik12
2023-07-10,Khulna,22,kaggle_shampabanik12
2023-07-10,Mymensingh,17,kaggle_shampabanik12
2023-07-10,Rajshahi,3,kaggle_shampabanik12
2023-07-10,Rangpur,15,kaggle_shampabanik12
2023-07-10,Sylhet,3,kaggle_shampabanik12
2023-07-11,Barishal,93,kaggle_shampabanik12
2023-07-11,Chattogram,123,kaggle_shampabanik12
2023-07-11,Dhaka,745,kaggle_shampabanik12
2023-07-11,Khulna,37,kaggle_shampabanik12
2023-07-11,Mymensingh,15,kaggle_shampabanik12
2023-07-11,Rajshahi,11,kaggle_shampabanik12
2023-07-11,Rangpur,21,kaggle_shampabanik12
2023-07-11,Sylhet,5,kaggle_shampabanik12
2023-07-12,Barishal,172,kaggle_shampabanik12
2023-07-12,Chattogram,185,kaggle_shampabanik12
2023-07-12,Dhaka,823,kaggle_shampabanik12
2023-07-12,Khulna,18,kaggle_shampabanik12
2023-07-12,Mymensingh,16,kaggle_shampabanik12
2023-07-12,Rajshahi,14,kaggle_shampabanik12
2023-07-12,Rangpur,20,kaggle_shampabanik12
2023-07-12,Sylhet,8,kaggle_shampabanik12
2023-07-13,Barishal,111,kaggle_shampabanik12
2023-07-13,Chattogram,148,kaggle_shampabanik12
2023-07-13,Dhaka,680,kaggle_shampabanik12
2023-07-13,Khulna,32,kaggle_shampabanik12
2023-07-13,Mymensingh,19,kaggle_shampabanik12
2023-07-13,Rajshahi,23,kaggle_shampabanik12
2023-07-13,Rangpur,14,kaggle_shampabanik12
2023-07-13,Sylhet,12,kaggle_shampabanik12
2023-07-14,Barishal,43,kaggle_shampabanik12
2023-07-14,Chattogram,40,kaggle_shampabanik12
2023-07-14,Dhaka,256,kaggle_shampabanik12
2023-07-14,Khulna,18,kaggle_shampabanik12
2023-07-14,Mymensingh,24,kaggle_shampabanik12
2023-07-14,Rajshahi,15,kaggle_shampabanik12
2023-07-14,Rangpur,19,kaggle_shampabanik12
2023-07-14,Sylhet,9,kaggle_shampabanik12
2023-07-15,Barishal,123,kaggle_shampabanik12
2023-07-15,Chattogram,144,kaggle_shampabanik12
2023-07-15,Dhaka,1253,kaggle_shampabanik12
2023-07-15,Khulna,43,kaggle_shampabanik12
2023-07-15,Mymensingh,19,kaggle_shampabanik12
2023-07-15,Rajshahi,18,kaggle_shampabanik12
2023-07-15,Rangpur,15,kaggle_shampabanik12
2023-07-15,Sylhet,8,kaggle_shampabanik12
2023-07-16,Barishal,153,kaggle_shampabanik12
2023-07-16,Chattogram,187,kaggle_shampabanik12
2023-07-16,Dhaka,935,kaggle_shampabanik12
2023-07-16,Khulna,53,kaggle_shampabanik12
2023-07-16,Mymensingh,46,kaggle_shampabanik12
2023-07-16,Rajshahi,29,kaggle_shampabanik12
2023-07-16,Rangpur,21,kaggle_shampabanik12
2023-07-16,Sylhet,10,kaggle_shampabanik12
2023-07-17,Barishal,165,kaggle_shampabanik12
2023-07-17,Chattogram,260,kaggle_shampabanik12
2023-07-17,Dhaka,985,kaggle_shampabanik12
2023-07-17,Khulna,62,kaggle_shampabanik12
2023-07-17,Mymensingh,32,kaggle_shampabanik12
2023-07-17,Rajshahi,33,kaggle_shampabanik12
2023-07-17,Rangpur,24,kaggle_shampabanik12
2023-07-17,Sylhet,28,kaggle_shampabanik12
2023-07-18,Barishal,170,kaggle_shampabanik12
2023-07-18,Chattogram,229,kaggle_shampabanik12
2023-07-18,Dhaka,991,kaggle_shampabanik12
2023-07-18,Khulna,78,kaggle_shampabanik12
2023-07-18,Mymensingh,41,kaggle_shampabanik12
2023-07-18,Rajshahi,29,kaggle_shampabanik12
2023-07-18,Rangpur,15,kaggle_shampabanik12
2023-07-18,Sylhet,20,kaggle_shampabanik12
2023-07-19,Barishal,185,kaggle_shampabanik12
2023-07-19,Chattogram,266,kaggle_shampabanik12
2023-07-19,Dhaka,1139,kaggle_shampabanik12
2023-07-19,Khulna,79,kaggle_shampabanik12
2023-07-19,Mymensingh,44,kaggle_shampabanik12
2023-07-19,Rajshahi,43,kaggle_shampabanik12
2023-07-19,Rangpur,20,kaggle_shampabanik12
2023-07-19,Sylhet,16,kaggle_shampabanik12
2023-07-20,Barishal,240,kaggle_shampabanik12
2023-07-20,Chattogram,230,kaggle_shampabanik12
2023-07-20,Dhaka,1091,kaggle_shampabanik12
2023-07-20,Khulna,68,kaggle_shampabanik12
2023-07-20,Mymensingh,52,kaggle_shampabanik12
2023-07-20,Rajshahi,40,kaggle_shampabanik12
2023-07-20,Rangpur,18,kaggle_shampabanik12
2023-07-20,Sylhet,16,kaggle_shampabanik12
2023-07-21,Barishal,87,kaggle_shampabanik12
2023-07-21,Chattogram,31,kaggle_shampabanik12
2023-07-21,Dhaka,586,kaggle_shampabanik12
2023-07-21,Khulna,41,kaggle_shampabanik12
2023-07-21,Mymensingh,52,kaggle_shampabanik12
2023-07-21,Rajshahi,21,kaggle_shampabanik12
2023-07-21,Rangpur,13,kaggle_shampabanik12
2023-07-21,Sylhet,8,kaggle_shampabanik12
2023-07-22,Barishal,278,kaggle_shampabanik12
2023-07-22,Chattogram,269,kaggle_shampabanik12
2023-07-22,Dhaka,1461,kaggle_shampabanik12
2023-07-22,Khulna,91,kaggle_shampabanik12
2023-07-22,Mymensingh,47,kaggle_shampabanik12
2023-07-22,Rajshahi,28,kaggle_shampabanik12
2023-07-22,Rangpur,49,kaggle_shampabanik12
2023-07-22,Sylhet,19,kaggle_shampabanik12
2023-07-23,Barishal,285,kaggle_shampabanik12
2023-07-23,Chattogram,331,kaggle_shampabanik12
2023-07-23,Dhaka,1385,kaggle_shampabanik12
2023-07-23,Khulna,102,kaggle_shampabanik12
2023-07-23,Mymensingh,44,kaggle_shampabanik12
2023-07-23,Rajshahi,68,kaggle_shampabanik12
2023-07-23,Rangpur,47,kaggle_shampabanik12
2023-07-23,Sylhet,12,kaggle_shampabanik12
2023-07-24,Barishal,273,kaggle_shampabanik12
2023-07-24,Chattogram,298,kaggle_shampabanik12
2023-07-24,Dhaka,1419,kaggle_shampabanik12
2023-07-24,Khulna,87,kaggle_shampabanik12
2023-07-24,Mymensingh,69,kaggle_shampabanik12
2023-07-24,Rajshahi,64,kaggle_shampabanik12
2023-07-24,Rangpur,60,kaggle_shampabanik12
2023-07-24,Sylhet,23,kaggle_shampabanik12
2023-07-25,Barishal,293,kaggle_shampabanik12
2023-07-25,Chattogram,335,kaggle_shampabanik12
2023-07-25,Dhaka,1495,kaggle_shampabanik12
2023-07-25,Khulna,92,kaggle_shampabanik12
2023-07-25,Mymensingh,48,kaggle_shampabanik12
2023-07-25,Rajshahi,77,kaggle_shampabanik12
2023-07-25,Rangpur,55,kaggle_shampabanik12
2023-07-25,Sylhet,23,kaggle_shampabanik12
2023-07-26,Barishal,284,kaggle_shampabanik12
2023-07-26,Chattogram,336,kaggle_shampabanik12
2023-07-26,Dhaka,1646,kaggle_shampabanik12
2023-07-26,Khulna,103,kaggle_shampabanik12
2023-07-26,Mymensingh,93,kaggle_shampabanik12
2023-07-26,Rajshahi,84,kaggle_shampabanik12
2023-07-26,Rangpur,79,kaggle_shampabanik12
2023-07-26,Sylhet,28,kaggle_shampabanik12
2023-07-27,Barishal,289,kaggle_shampabanik12
2023-07-27,Chattogram,280,kaggle_shampabanik12
2023-07-27,Dhaka,1388,kaggle_shampabanik12
2023-07-27,Khulna,114,kaggle_shampabanik12
2023-07-27,Mymensingh,93,kaggle_shampabanik12
2023-07-27,Rajshahi,105,kaggle_shampabanik12
2023-07-27,Rangpur,64,kaggle_shampabanik12
2023-07-27,Sylhet,25,kaggle_shampabanik12
2023-07-28,Barishal,180,kaggle_shampabanik12
2023-07-28,Chattogram,61,kaggle_shampabanik12
2023-07-28,Dhaka,1052,kaggle_shampabanik12
2023-07-28,Khulna,62,kaggle_shampabanik12
2023-07-28,Mymensingh,73,kaggle_shampabanik12
2023-07-28,Rajshahi,36,kaggle_shampabanik12
2023-07-28,Rangpur,18,kaggle_shampabanik12
2023-07-28,Sylhet,21,kaggle_shampabanik12
2023-07-29,Barishal,191,kaggle_shampabanik12
2023-07-29,Chattogram,390,kaggle_shampabanik12
2023-07-29,Dhaka,1352,kaggle_shampabanik12
2023-07-29,Khulna,87,kaggle_shampabanik12
2023-07-29,Mymensingh,93,kaggle_shampabanik12
2023-07-29,Rajshahi,46,kaggle_shampabanik12
2023-07-29,Rangpur,33,kaggle_shampabanik12
